Word,Score
지원,478.10914605015415
제공,234.76673269282045
휴가,202.89265162521232
지급,181.59125899128935
업무,164.96797345338678
근무,153.5875921123569
제도,122.56512707452774
운영,121.25599853415308
연차,120.27686816443578
사용,118.60617654295986
만원,118.30790849034153
선물,114.18542190606358
생일,107.27574553205052
사내,97.28502427624232
자율,95.29831406633264
문화,95.06527544883282
간식,93.22763588119398
성장,93.2009545322617
교육,91.01147186318313
도서,90.5891734408901
직원,90.14597885539787
명절,89.00759006864985
건강검진,86.6610989493215
환경,86.61456749538542
채용,86.2879567277501
출근,85.01372468295378
장비,83.95521415203191
보험,83.7142523640624
야근,82.01898174781533
식대,81.4175433317705
출퇴근,80.06113659239365
무제한,78.72090187110294
개인,75.90395789416945
커피,74.9862751131984
근속,74.5347096014035
회사,74.49406436598122
점심,72.46881543192208
퇴근,71.53909641135495
직무,70.53506755003802
경조사,69.64426585264144
최고,68.35366447423823
전형,68.193618973684
서류,67.46765922698688
위해,67.22278204863397
관련,66.12832394395723
입사,63.17140220439785
장기,62.548530554343586
건강,59.39931072978786
구성원,58.7701816969468
진행,53.744075028926055
