Word,Score
스킬,1283.0
오피스,24.093581814264848
관리,13.072621951542043
전략,11.694350771562938
기획,11.278374440048072
분석,10.754268206795938
컨설팅,8.596964435701091
사업,8.41030731633485
회계,7.891659637489929
데이터,7.204241842199604
서비스,5.908346559375506
프로젝트,5.784230606990046
개발,4.664994255779267
소프트웨어,4.442651369788708
디자인,4.370351648107748
계획,3.7902453053552807
재무,3.774116208006608
워드,3.4742751817970756
영업,2.9312185298556117
작성,2.8899144424230006
시장,2.822767808139614
비즈니스,2.7843821065570924
보안,2.67717117808171
영어,2.613695478762719
제안,2.3645120132342656
데이터베이스,2.0892865468629407
구글,2.0483550623552205
문서,2.0483550623552205
실력,2.0267642872930347
컴퓨터,1.961135650874143
게임,1.9192262172787684
구현,1.8978002162793293
세무,1.8848398424329105
운영,1.816595453136655
애자,1.6893874028013993
엑셀,1.573813565863781
마케팅,1.5343446249589294
웹사이트,1.456484598005674
내부,1.4142135623730951
통제,1.4142135623730951
예산,1.4003254841780524
솔루션,1.3919982569774785
사무,1.360847282391232
행정,1.360847282391232
제공,1.3410007387396248
담당,1.2520753801647375
사고,1.2336164811482953
조사,1.2189806879277054
통합,1.1985855967586116
실행,1.1803704172029972
자산,1.1547268955161147
제휴,1.112685587894032
프로세스,1.096550966011291
모델링,1.0951849776236342
능력,1.0885437271589842
인사,1.0446775953368324
정보,1.0401491426575942
태양광,1.0
페이지,1.0
제품,0.9261017388547346
콘텐츠,0.9041751473644042
이벤트,0.8996204342077537
문제,0.865493700800406
해결,0.865493700800406
서버,0.8539734313784066
시스템,0.8512199780753372
플레이,0.8153892286987765
정책,0.7740317540319861
보고,0.7645708811232582
하드웨어,0.7260301873098663
급여,0.6806864034007338
경영,0.6686526869590388
구매,0.638202978448336
라이센스,0.638202978448336
카지노,0.638202978448336
과학데이터,0.6349643766763615
방화벽,0.6349643766763615
기술,0.610866312645548
피벗,0.6058288347369634
통역,0.5679107434931084
투자,0.5572396435337804
채널,0.4935084476960169
지식,0.4897296584114604
고객,0.4630508694273673
사용성,0.4630508694273673
인터뷰,0.4630508694273673
중심,0.4630508694273673
품질,0.4630508694273673
공학,0.4507587400516094
조직,0.3704515887399926
혁신,0.3704515887399926
정부,0.3133272172056416
조정,0.2786198217668902
협상,0.2786198217668902
지원,0.25047311137110084
판매,0.24675422384800846
패션,0.24675422384800846
프론트,0.2182747923528246
계약,0.17558971086996147
준비,0.17558971086996147
