Word,Score
관리,204.6751750385414
기획,152.20632486553708
주요업무,137.54674169389835
업무,122.56953988360704
서비스,122.31470977976471
운영,111.85088409656312
분석,97.48531886226021
수립,92.80048548691207
위한,88.28250556205016
사업,87.63257524344661
작성,84.62830754488309
전략,81.5720783812902
프로젝트,79.41864219509989
지원,77.25297864660476
개발,75.78392525011179
데이터,75.68904763702189
관련,70.0685416338495
제품,63.879699237574194
대한,63.814450233516474
고객,62.13900907577283
통해,61.22979895905695
신규,60.58162564594589
시장,55.923101545234154
개선,55.8802575753167
통한,54.76501894214989
다양한,53.385728333063824
비즈니스,52.28470267637658
설계,50.21798638909503
대응,48.67602819483877
커뮤니케이션,48.20958408375215
발굴,48.149863707139986
전략 수립,48.1194984117825
실행,47.78398769435586
업무를,47.15107682511414
주요,44.974354823876496
회계,44.5602573728771
수행,44.375191276026634
프로덕트,43.10160313856986
있는,41.26063814069503
도출,40.713353463196555
분석을,39.465100985417145
정책,39.38576180286361
진행,39.163797909474084
검토,38.96144937089339
서비스 기획,38.81830921004237
매출,36.42668135142597
프로세스,35.66922206441123
플랫폼,35.50369322819585
사용자,35.267252461171836
제안,34.86601225268288
마케팅,34.64747878806205
일정,34.531488445467126
있도록,34.38748829529926
글로벌,34.281098557927145
상품,33.996705987275654
관리합니다,33.76583005278435
협업,33.314563191075166
위해,33.02176440784793
구축,32.91249240871854
기획 운영,31.695289999914607
리서치,31.571512770145798
전략을,31.330105388393704
고도화,30.81316746512184
필요한,30.79606440121269
정의,30.62798001317377
and,30.358215439269525
목표,30.297394846346652
합니다,30.249417262113692
기반으로,29.977443616723328
전사,29.793450476802082
재무,28.813628444790094
계획,28.79861465080815
지표,28.790311648110897
조사,28.576735166929502
있습니다,28.256455444670074
수립하고,28.018871620813115
문제,27.447116995157437
계약,26.989693018225893
외부,26.941808025589385
기반,26.810718775341712
비용,26.732708592915564
구매,26.622963791408296
내부,26.088306429704506
서비스를,25.995358483196966
성과,25.853339235453138
데이터를,25.841839738728527
분석을 통한,25.507603846755107
바탕으로,25.361889415879187
기능,25.083625673453078
이슈,24.795745650417132
제품의,24.687962131704886
ai,24.60815240095654
과제,24.490387611981845
이를,23.5210688500752
product,23.13022004192475
문제를,22.76574196759029
디자인,22.509409519288795
제품을,20.776329417785266
to,17.13733193199297
the,11.165658756834143
