Word,Score
있으신,177.74038227556701
경험이,174.96487679877566
우대사항,164.45340869858828
경험,137.63362803395705
있는,133.3422620042779
경험이 있으신,132.1615485703364
대한,109.99022852200653
관련,103.75273032991505
업무,81.01980550085452
또는,81.00298862390812
경험이 있는,76.38125046976006
서비스,73.34125768708005
기획,66.92334497722462
보유하신,64.36991995917771
경험자,62.142073635119424
우대,60.470462869446344
영어,59.413665345898295
데이터,59.2204220886
능력,57.72345082981848
스타트업,52.13717241020459
운영,51.7567753793699
커뮤니케이션,49.08951077665199
개발,48.89892709128401
이해도가,47.284060169135145
분석,47.18123037240678
다양한,46.43162437879694
근무,46.16502611190917
프로젝트,46.10016865201231
비즈니스,44.84401444147559
경력,44.7444044884499
경험을,44.42703062685612
지원,44.160425290890636
보유자,43.59803726543597
가능하신,42.21486649706549
it,41.70888437051805
관리,40.891951175922834
높은,39.63059773562916
좋아요,37.23779450810726
업무를,36.82719664145081
자격증,36.04370075651181
가능자,35.41281515154581
활용,35.08776967030448
대한 이해도가,34.47669227290361
사용,34.346218381779344
있습니다,34.06826679387041
플랫폼,32.51661103708434
사업,32.02453801454348
가능한,31.349461486754684
회계,31.31043385362113
작성,29.77022480760936
협업,29.684587402892678
높으신,29.67507089521383
제품,29.413937243795107
혜택,29.399589423309774
경력자,29.29009033437238
ai,28.957486883063634
관심이,28.672628752670533
경력이,28.64633167233383
능력이,28.348341456210164
글로벌,27.451984146810393
분이면,26.132521198158255
해외,26.11590283241089
유경험자,26.018841105879005
가지신,25.48373747667627
데이터 분석,24.889036619265237
위한,24.743974640329053
원활한,24.63173370335821
능력을,24.163457251544436
이해가,24.126070879250076
서비스 기획,24.008057958686937
구축,23.28645148503448
복지,23.194977576097937
지급,23.18872340745715
보유한,23.146002409500554
통해,22.97374915260758
혜택 복지,22.488652687808937
전략,21.93780102183438
좋습니다,21.6442618381718
문제를,21.636164107810554
업무 경험이,21.590451751623156
더욱,21.56657973692042
주도적으로,21.459797949232694
이해,21.152884838609996
인터뷰,21.079382254561157
이해도가 높으신,21.056531259604707
pm,20.787523508071697
b2b,20.708440751887977
경험을 보유하신,20.626713617895337
새로운,20.534043568856195
문제,20.323943911121667
콘텐츠,19.49129515817697
제공,19.27459611417679
위해,19.261957919908472
온라인,18.999488501726148
등의,17.07113506936397
실무,16.407734634088236
전형,15.798088439838589
채용,15.474157952495842
경우,14.334902079103708
면접,13.774331619712923
