Word,Score
자격요건,167.3528180215142
있는,160.90652834688032
경력,136.00073611002549
있으신,131.65091126084852
경험이,117.90979380740598
대한,114.47943604646552
경험,103.70319176909841
업무,100.44733812465509
기획,90.7994921013099
관련,89.07183394933608
능력,88.5741251066062
보유하신,79.41294120428513
커뮤니케이션,77.83667607826638
서비스,77.36204979567854
3년,77.0383158709823
경험이 있으신,76.24440745353591
또는,70.65411817000432
가능하신,70.29472051426961
데이터,67.16802275453786
다양한,66.64573079799442
이상의,61.50734194276684
5년,58.938652708447016
관리,57.592307538890765
원활한,56.55904746759497
경험이 있는,55.30600861537849
분석,55.063307171361636
운영,50.41582731198027
2년,50.21370616483843
가능한,49.83238810660581
필수,49.57957302761525
개발,49.49545077223657
경험을,46.85494940499778
문제,45.18822480501766
역량,44.42427897354243
분을,44.328530712954674
작성,44.30033617339278
사업,43.70633861611328
능력이,43.5763158250251
능력을,43.35484549024999
프로젝트,43.09706467738427
유관,42.456803365816356
영어,42.34629147862927
협업,42.329256476996136
문제를,42.319128842882584
비즈니스,41.71567879802842
경력 3년,40.99383082197705
서비스 기획,39.30996069711472
높은,38.77820439046507
it,36.71218248277747
회계,36.42965557776003
커뮤니케이션이,36.21976411136764
1년,36.071210195634926
경험자,35.86534252402981
이해도가,34.981060653061014
역량을,34.72559105486431
업무를,34.41857581806388
문서,34.12623959922673
위한,33.626343464524126
pm,33.45348130198185
기반으로,32.82933721494969
해결,31.935532606539955
갖추신,31.90275462353912
활용,31.65288802524215
전략,31.567316721717486
보유자,31.077919260033976
제품,30.899034979093948
이해,30.064571821029134
바탕으로,29.803025708728065
가지신,29.801578620599784
보유,29.451736155243385
새로운,29.01679767401632
통해,29.00058801497102
고객,28.926801597480736
가지고,28.830536943385532
주도적으로,28.54278118404279
사용,27.634183959723693
빠르게,27.62108862052955
제출,26.922591247801073
경력이,26.819824557433204
문제 해결,26.26646266376544
데이터 분석,25.945494762268023
최소,25.899537456317592
원활한 커뮤니케이션,25.50417045732032
찾고,25.44394253323669
and,25.376048790101137
포트폴리오,24.908768489940297
실무,24.743350043932633
준하는,24.68245274357031
수립,24.668821583385984
위해,24.539608714890825
플랫폼,24.35038225935407
대한 이해도가,24.17291372551191
모바일,24.16230285098345
3년 이상의,24.14193719317926
po,23.351531429791116
기술,23.338458874300404
사고,22.913601252768245
디자인,22.784501911255553
in,17.15622312194766
to,15.993527185061259
