Word,Score
급성장,133.78512407388635
선도,123.01513850529751
커피,117.58554043301577
20,113.96949123626054
10,113.17426062881506
300명설립4,104.41085010560444
업계평균이상인원,98.25039006735929
급성장설립3년이하,77.0745571141421
51,74.84476414084754
인원,69.12361709256828
업계평균이상,67.1003239024369
업계평균이상인원 급성장,57.95371860620031
50명이하설립4,56.411465154886905
9년ai,45.43456000239808
9년ai 선도,45.43456000239808
301,45.421658959762226
20 51,44.73307377581243
10 인원,42.89336334110275
9년연봉,41.62150708517247
인원 급성장,41.3528360132748
51 300명설립4,40.29270822971346
기업연봉,39.49800032984809
기업,39.26288751555723
9년,39.24329290958232
선도 기업연봉,37.78601350776155
기업인원,35.30485851276221
선도 기업인원,35.30485851276221
9년인원,34.33537392227479
20 인원,32.38378949756168
선도 기업,29.576980118935914
스낵바50명이하설립4,28.7233114434825
기업연봉 업계평균이상인원,28.324145458252925
001,27.283482602878866
001 10,27.283482602878866
000명설립4,25.242096012936802
태평양,24.918139527833027
업계평균이상인원 급성장설립3년이하,24.79013976297462
스낵바51,24.657990950330674
식대지원커피,24.35621306614122
기업연봉상위6,23.367197989421953
기업연봉상위6 10,23.367197989421953
선도 기업연봉상위6,23.367197989421953
300명설립4 9년ai,23.005527612948047
20 50명이하설립4,22.617748850889292
기업인원 급성장,22.479998090179823
가정,22.123952201183013
인원 급성장설립3년이하,21.34945714577231
9년연봉 업계평균이상,20.643421410386555
9년연봉 업계평균이상인원,19.469518954578312
가입,19.02375597432634
9년인원 급성장,18.971348709156
유망산업커피,18.58055746326117
자기계발지원커피,18.454338777540183
업계평균이상설립3년이하,18.229175606835497
9년아시아,17.22175836892638
9년아시아 태평양,17.22175836892638
000명설립10년이상ai,17.20137976103833
000명설립10년이상ai 선도,17.20137976103833
9년누적투자100억이상ai,16.97002727404531
9년누적투자100억이상ai 선도,16.97002727404531
가입 기업,15.921212751115068
300명설립10년이상ai,15.837214798332552
300명설립10년이상ai 선도,15.837214798332552
9년커피,15.205036939961204
9년누적투자100억이상연봉,14.948158866788042
유연근무커피,14.432796272550377
업계평균이상스톡옵션,14.174703398154195
건강검진지원커피,14.158956047293575
스낵바51 300명설립4,13.964449075460353
000명설립10년이상,13.770310425395436
20 301,13.571873432449173
급성장스톡옵션,13.02245561527655
장비지원커피,12.955270772879931
300명연봉상위2,12.459447138532466
9년연봉상위2,11.792411364121513
기업연봉상위11,11.751033180283907
기업연봉상위11 20,11.751033180283907
9년연봉상위6,11.33629822309251
9년연봉상위6 10,11.33629822309251
급성장51,10.99194656680557
9년누적투자100억이상,10.976272163120335
선도 기업연봉상위11,10.93536505048125
스낵바식대지원50명이하설립4,10.724300223343619
300명설립4 9년연봉,10.610402812858926
300명,10.560889244485343
301 000명설립10년이상ai,10.287274172079215
자유로운휴가커피,10.19059389958093
설립4,10.09327823131675
기업연봉 업계평균이상,10.08489236315749
스낵바설립4,9.94562772175499
자기계발지원식대지원커피,9.84897170618876
설립10년이상ai,8.74001456038768
설립10년이상ai 선도,8.74001456038768
스낵바연봉상위11,8.595161788934934
스낵바연봉상위11 20,8.595161788934934
300명설립4 9년누적투자100억이상ai,8.450233680920007
300명설립4 9년아시아,8.407289272112674
20 설립4,8.37702844714098
50명이하설립4 9년ai,8.13951601041289
10 000명설립10년이상ai,7.768657508001966
